SMILES,rt
CC(=O)N(C1CC1)[C@H]1CCOC2(CCN(C(=O)c3ccsc3)CC2)C1,11.218333333333334
CC(C)NC(=O)N(C1CC1)[C@@H]1CCOC2(CCN(C(=O)c3ccco3)CC2)C1,11.788333333333332
O=C(CCc1nnn2c1CN(C(=O)c1nccc3ccccc13)CC2)N1CCCC1,10.413333333333332
COc1cccc(S(=O)(=O)N2CC(F)(F)C[C@H]2c2nnc(C)o2)c1,13.078333333333335
COC[C@@H]1CN(S(=O)(=O)c2ccccc2C)C[C@H]1c1ccccn1,10.610000000000001
COCc1noc([C@@H]2CN(C(=O)CC3CCCC3)C[C@H]2CO)n1,11.158333333333333
CCc1nnc([C@@H]2CC(F)(F)CN2C(=O)CCn2nc(C)cc2C)o1,11.103333333333333
COCc1noc([C@@H]2CC(F)(F)CN2C(=O)c2cncn2C)n1,9.741666666666667
OC[C@@H]1CN(CC2CC2)C[C@H]1c1nc(-c2cccnc2)no1,1.6733333333333333
CN1CCC(C(=O)N2CCC(N3CC(F)(F)C[C@H]3CO)CC2)CC1,1.5066666666666668
Cc1ccc2cc(CN3CCC4(CC3)C[C@](C)(O)CCO4)c(=O)[nH]c2c1,10.046666666666665
Cc1ccc(CN2C[C@@H](CO)[C@H](c3nc(-c4cccnc4)no3)C2)o1,9.935
Cc1cnn(CC(=O)N2CCC(F)(F)[C@H](COCC3CC3)C2)c1,13.333333333333334
Cc1noc([C@@H]2CC(F)(F)CN2C(=O)c2cnc[nH]2)n1,9.7
CNC(=O)c1noc([C@@H]2CC(F)(F)CN2C(=O)C2CC=CC2)n1,11.625
CCCS(=O)(=O)N1CC(F)(F)C[C@H]1c1nc(-c2cccnc2)no1,13.365
CCc1nnc([C@@H]2CC(F)(F)CN2C(=O)c2coc(C)n2)o1,11.298333333333334
Cc1nn(C)cc1CN1CC(F)(F)C[C@H]1c1nnc(-c2ccccc2)o1,13.058333333333334
COC[C@@H]1CN(C(=O)c2ccoc2C)C[C@H]1c1nc(C)no1,8.976666666666667
Cc1ccc(CN2C[C@@H](CO)[C@H](c3nc(C4CC4)no3)C2)nc1,9.811666666666667
OC[C@@H]1CN(Cc2ccoc2)C[C@H]1c1nc(-c2ccncc2)no1,1.595
OC[C@@H]1CN(Cc2ccncc2F)C[C@H]1c1nc(-c2cccnc2)no1,9.331666666666667
CS(=O)(=O)N1CC(F)(F)C[C@H]1c1nc(-c2ccccc2)no1,14.305
O=C(c1cocn1)N1CC(F)(F)C[C@H]1c1nnc(-c2ccccc2)o1,12.69
CC1(C(=O)N2CC(F)(F)C[C@H]2c2nc(-c3ccncc3)no2)CC1,12.25
CC(C)NC(=O)N1CC[C@H](n2c(=O)n(C)c3cccnc32)C1,10.525
COc1ccc(NC(=O)N2CCC3(CC2)CN(c2ccccc2)C3=O)cc1OC,12.848333333333333
Fc1cccc(CN2CC[C@@H]3CN(Cc4ccccc4)[C@@H]3C2)c1,10.4
CCc1ccc(S(=O)(=O)N2CCC(n3cnnc3C3CC3)CC2)cc1,12.871666666666666
COC[C@@H]1CN(Cc2ccc3[nH]ccc3c2)C[C@H]1c1nc(C)no1,10.168333333333333
COCc1noc([C@@H]2CN(Cc3cn(C)c4ccccc34)C[C@H]2CO)n1,10.264999999999999
OC[C@@H]1CN(Cc2ccncc2F)C[C@H]1c1nc(C2CC2)no1,9.375
OC[C@@H]1CN(Cc2cccnc2)C[C@H]1c1nc(-c2cccnc2)no1,1.37
CCOCC(=O)N1CC(F)(F)C[C@H]1c1nc(C2CC2)no1,12.44
CC(C)CCN1C[C@@H](CO)[C@H](c2nc(-c3cccnc3)no2)C1,9.71
OC[C@@H]1CN(Cc2cccnc2)C[C@H]1c1nc(-c2ccncc2)no1,1.37
COCc1noc([C@@H]2CC(F)(F)CN2C(=O)c2conc2C)n1,11.316666666666666
Cc1noc([C@@H]2CC(F)(F)CN2C(=O)c2cocn2)n1,11.121666666666666
CC1(C(=O)N2CC(F)(F)C[C@H]2c2nc(-c3ncccn3)no2)CC1,11.233333333333333
CCc1nnc([C@@H]2CC(F)(F)CN2C(=O)c2cc(C)no2)o1,11.441666666666666
Cc1cc(CN2CC(F)(F)C[C@H]2c2nnc(-c3ccccc3)o2)n(C)n1,13.436666666666667
COc1ccc(S(=O)(=O)N2CC(F)(F)C[C@H]2c2nnc(C)o2)cc1,13.133333333333333
OC[C@@H]1CN(Cc2cn[nH]c2-c2ccc(F)cc2)C[C@H]1c1ccncc1,1.3966666666666667
COC[C@@H]1CN(S(=O)(=O)C(C)C)C[C@H]1c1ccccn1,10.32
CCc1nnc([C@@H]2CC(F)(F)CN2C(=O)c2noc(C)c2COC)o1,12.533333333333333
CCc1nnc([C@@H]2CC(F)(F)CN2C(=O)Cc2c(C)noc2C)o1,11.354999999999999
Cc1ccc(CN2CCC3(CC2)C[C@@](O)(c2ccccn2)CCO3)nc1,8.986666666666668
O=C(c1ccoc1)N1CCC(N2CC(F)(F)C[C@H]2CO)CC1,8.979999999999999
C[C@]1(O)CCOC2(CCN(Cc3cn[nH]c3-c3ccc(F)cc3)CC2)C1,11.9
O=C(c1cnccn1)N1CCC(F)(F)[C@H](COCC2CC2)C1,13.104999999999999
COC[C@@H]1CN(Cc2cn[nH]c2-c2ccc(OC)cc2)CCC1(F)F,10.396666666666667
[CH3:0][N:0]([CH3:0])[C@@H:0]1[CH2:0][N:0]([C:0](=[O:0])[CH2:0][O:0][c:0]2[cH:0][cH:0][c:0]([Cl:0])[cH:0][cH:0]2)[CH2:0][C@H:0]1[CH2:0][OH:0],9.971666666666666
COc1ccc(CN2CCC3(CC2)C[C@@](C)(O)CCO3)cc1C,10.479999999999999
[CH3:0][C:0](=[O:0])[NH:0][C@@H:0]1[CH2:0][N:0]([C:0](=[O:0])[c:0]2[cH:0][c:0]([Cl:0])[cH:0][cH:0][c:0]2[F:0])[CH2:0][C@H:0]1[CH2:0][OH:0],10.125
O=C(c1ccnnc1)N1C[C@@H](COCC2CC2)[C@H](c2ccccn2)C1,10.903333333333334
CCOc1cccc(CN(C)C[C@@]2(O)CCOC3(CCNCC3)C2)c1,1.5633333333333332
Cc1cc(CN2C[C@@H](CO)[C@H](NC(=O)c3cnccn3)C2)n(C)n1,1.4733333333333334
COC[C@@H]1CN(Cc2c(C)n[nH]c2C)C[C@H]1c1ccccn1,9.291666666666666
O=C(c1cccnn1)N1CC(F)(F)C[C@H]1c1nnc(-c2ccccc2)o1,12.435
CC[C@]1(O)CCOC2(CCN(C(=O)C3CCCCCC3)CC2)C1,13.71
CCOc1ccc(CN2C[C@@H](CO)[C@H](c3ccncc3)C2)cc1OCC,9.271666666666667
COC[C@@H]1CN(S(=O)(=O)c2ccc(C#N)cc2)C[C@H]1c1ccccn1,12.435
CCc1nnc([C@@H]2CC(F)(F)CN2C(=O)Cc2cc(C)no2)o1,11.229999999999999
CCn1cc(C(=O)N2C[C@@H](COCC3CC3)[C@H](c3nc(C)no3)C2)cn1,11.9
COC[C@]1(O)CCOC2(CCN(Cc3ccc(F)cc3)CC2)C1,10.896666666666667
COc1cc(CN2CC(F)(F)C[C@H]2c2nnc(C3CC3)o2)ccc1F,15.51
Cc1nc(-c2ccccc2)nn1[C@@H]1CCN(S(=O)(=O)c2ccccc2C(F)(F)F)C1,14.943333333333333
CCN(CC)C(=O)CN(C)C(=O)c1cc2c(s1)N(CC1CC1)CCCC2,15.785
O=C1CC[C@@]2(CNC(=O)NCCc3ccccc3)CCCC=C2N1,10.383333333333333
Cc1ccsc1C(=O)N1CCC2(CC1)C[C@H](N1CCOCC1)CCO2,9.610000000000001
O=C(CCCc1ccccc1)N1C[C@H]2CNC(=O)[C@]23CCCC[C@@H]13,12.828333333333335
CCn1cc(CN2C[C@@H](COC)[C@H](c3nc(C)no3)C2)c2ccccc21,11.261666666666667
Cc1noc([C@@H]2CC(F)(F)CN2C(=O)Cn2ccnc2)n1,1.5066666666666668
Cc1ccc(-c2[nH]ncc2CN2C[C@@H](CO)[C@H](c3ccncc3)C2)cc1,10.058333333333334
COC[C@@H]1CN(Cc2ccccn2)C[C@H]1c1nc(C2CC2)no1,10.038333333333332
COC[C@@H]1CN(S(=O)(=O)c2cccc(F)c2)C[C@H]1c1ccccn1,10.643333333333334
CCc1nnc([C@@H]2CC(F)(F)CN2C(=O)c2ocnc2C)o1,10.726666666666667
COC[C@@H]1CN(S(=O)(=O)Cc2ccccc2)C[C@H]1c1ccccn1,11.553333333333335
COCc1nnc([C@@H]2CC(F)(F)CN2Cc2ccc(OC)cc2)o1,13.955
Cc1ccc(CN2CCC3(CC2)C[C@@](O)(c2ccccn2)CCO3)o1,9.92
O=C(COc1ccccc1)N1CC(F)(F)C[C@H]1c1nnc(C2CC2)o1,12.805
CC(C)Oc1ccccc1CN1CCC2(CC1)C[C@@](C)(O)CCO2,10.455
O=C(c1cc(C2CC2)[nH]n1)N1CCC(F)(F)[C@H](COCC2CC2)C1,13.411666666666667
COc1ccc(CN2CCC3(CC2)C[C@@](C)(O)CCO3)c(OC)c1,10.121666666666666
COC[C@@H]1CN(Cc2cc3ccc(C)cc3[nH]c2=O)CCC1(F)F,10.488333333333333
Cc1ccc(CN2CCC(N3C[C@H](O)C[C@H]3C(=O)N(C)C)CC2)o1,1.395
[CH3:0][N:0]([CH3:0])[C@@H:0]1[CH2:0][N:0]([C:0](=[O:0])[c:0]2[cH:0][n:0][cH:0][c:0]([Br:0])[cH:0]2)[CH2:0][C@H:0]1[CH2:0][OH:0],1.4583333333333333
O=C1CCC(C(=O)N2C[C@@H](COCC3CC3)[C@H](c3ccccn3)C2)=NN1,9.718333333333334
C[C@]1(O)CCOC2(CCN(C(=O)C3CCCC3)CC2)C1,11.04
CCn1ncc(CN2C[C@@H](CO)[C@H](NC(C)=O)C2)c1C,1.4166666666666667
Cc1noc([C@@H]2CN(C(=O)c3ccoc3C)C[C@H]2CO)n1,10.163333333333332
Cc1ccc(CN(C)C[C@@]2(O)CCOC3(CCNCC3)C2)nc1,1.4916666666666667
COCC(=O)N[C@@H]1CN(Cc2c(C)noc2C)C[C@H]1CO,1.43
CC[C@]1(O)CCOC2(CCN(Cc3ccncc3F)CC2)C1,9.225
COC[C@@H]1CN(Cc2cn[nH]c2-c2ccccc2)C[C@H]1c1ccccn1,10.058333333333334
COC[C@]1(O)CCOC2(CCN(Cc3ccc(C)c(C)c3)CC2)C1,10.455
Cc1cnc(C2CN(C(=O)C3(C)CCCCC3)C2)n1Cc1ccncc1,9.428333333333335
CC(=O)N(C1CCOCC1)C1CCN(C(=O)c2ccc(C)s2)CC1,11.218333333333334
O=C(c1ccoc1)N1CC(F)(F)C[C@H]1c1nnc(-c2ccncc2)o1,11.129999999999999
COC[C@@H]1CN(Cc2cccc(OC)c2OC)C[C@H]1c1ccccn1,10.926666666666668
O=C(NCC1CC1)[C@@H]1C[C@@H](O)CN1C1CN(Cc2ccncc2)C1,9.91
CCc1nnc([C@@H]2CC(F)(F)CN2S(=O)(=O)c2ccc(C)cc2)o1,11.608333333333333
Cc1ncoc1C(=O)N1CCC(F)(F)[C@H](COCC2CC2)C1,13.155
C[C@]1(O)CCOC2(CCN(Cc3cccc4[nH]ccc34)CC2)C1,9.82
[CH3:0][O:0][CH2:0][C@@H:0]1[CH2:0][N:0]([C:0](=[O:0])[c:0]2[cH:0][cH:0][c:0]([Br:0])[o:0]2)[CH2:0][CH2:0][C:0]1([F:0])[F:0],14.115
NC(=O)[C@@H]1C[C@@H](O)CN1C1CCN(C(=O)CC2=CCCCC2)CC1,9.585
COc1cccc(-c2[nH]ncc2CN2CCC3(CC2)C[C@H](O)CCO3)c1,9.604999999999999
CN(C)[C@@H]1CN(C(=O)c2ccc3ncccc3c2)C[C@H]1CO,1.4516666666666667
CCCS(=O)(=O)N1CCC(F)(F)[C@H](COCc2cccnc2)C1,10.933333333333334
Cc1cnn(Cc2cc(C(=O)N3C[C@@H](CO)[C@H](N(C)C)C3)no2)c1,9.431666666666667
COc1ccc(CN2CCC3(CC2)C[C@@](C)(O)CCO3)cc1OC,9.71
COCC(=O)N[C@@H]1CN(Cc2cc(C)nn2C)C[C@H]1CO,1.4716666666666667
NC(=O)COC[C@@H]1CN(C2CCC2)C[C@H]1c1ccccn1,1.5616666666666668
CC[C@]1(O)CCOC2(CCN(C(=O)CC3CCCC3)CC2)C1,12.466666666666667
COC[C@@H]1CN(Cc2c(C)noc2C)C[C@H]1c1ccccn1,9.668333333333333
O=C(c1cocn1)N1CC(F)(F)C[C@H]1c1nnc(-c2ccncc2)o1,10.641666666666667
COC[C@]1(O)CCOC2(CCN(Cc3ccc(C)cn3)CC2)C1,9.46
COc1cccc(CN2C[C@@H](CO)[C@H](c3ccncc3)C2)n1,1.4516666666666667
CCn1cc(S(=O)(=O)N2C[C@@H](COC)[C@H](c3ccccn3)C2)cn1,10.418333333333333
O=C(c1ccnnc1)N1CC(F)(F)C[C@H]1c1nnc(-c2ccccc2)o1,11.608333333333333
COc1ccc(S(=O)(=O)N2CCC(n3cnnc3-c3ccccc3)CC2)cc1OC,11.961666666666668
O=C(N1CC[C@@H](Cc2nc(-c3ccccc3)n[nH]2)C1)C1(c2ccccc2)CC1,12.578333333333335
Cn1nc([C@@H]2CCCN(C(=O)c3ccco3)C2)n(C2CCCC2)c1=O,11.69
CN([C@@H]1CCc2nn(CC3CC3)c(=O)n2CC1)S(=O)(=O)c1ccccc1F,11.766666666666667
CCC(C)(C)C(=O)N1CCC2(CCc3nn(Cc4ccccc4)c(=O)n3CC2)CC1,13.520000000000001
CCCS(=O)(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)[C@@H]2c1ccccc1,18.591666666666665
Cc1ccc(-c2cc3n(n2)CCCN(C(=O)CCN2C(=O)NC(C)(C)C2=O)C3)cc1C,12.175
O=C(Nc1ccc2c(c1)OCCO2)N1CCC[C@@H](c2nnnn2-c2ccccc2)C1,13.201666666666666
CNC(=O)c1cc2c(s1)N(CC1CC1)CCCC2,14.816666666666666
[CH3:0][c:0]1[o:0][c:0]([CH:0]2[CH2:0][CH2:0][N:0]([C:0](=[O:0])[CH2:0][CH2:0][c:0]3[cH:0][c:0]([Cl:0])[n:0][o:0]3)[CH2:0][CH2:0]2)[n:0][c:0]1[C:0](=[O:0])[N:0]1[CH2:0][CH2:0][O:0][CH2:0][CH2:0]1,11.403333333333334
CCn1nc(C)c(CN2C[C@@H](COC)[C@H](c3ccncc3)C2)c1C,1.5150000000000001
COC[C@@H]1CN(S(=O)(=O)c2cn(C)cn2)C[C@H]1c1ccccn1,9.453333333333335
O=C(C1CC=CC1)N1CC(F)(F)C[C@H]1c1nnc(-c2ccncc2)o1,11.758333333333333
Cc1ccc(CN2C[C@@H](CO)[C@H](c3ccncc3)C2)nc1,1.585
CCS(=O)(=O)N1C[C@@H](COC)[C@H](c2ccccn2)C1,9.751666666666667
CCc1ccc(S(=O)(=O)N2CC(F)(F)C[C@H]2c2nnc(C)o2)cc1,14.293333333333333
O=C(NCC1CC1)[C@@H]1C[C@@H](O)CN1C1CN(CCCc2ccccc2)C1,10.32
CCc1nnc([C@@H]2CC(F)(F)CN2C(=O)Cn2nc(C)cc2C)o1,10.201666666666666
Cc1cnn(CC(=O)N2CCC3(CC2)C[C@@](C)(O)CCO3)c1,10.048333333333334
Cc1cnc(C(=O)N2CCC(F)(F)[C@H](COCC3CC3)C2)cn1,13.229999999999999
[CH3:0][C@@:0]1([OH:0])[CH2:0][CH2:0][O:0][C:0]2([CH2:0][CH2:0][N:0]([C:0](=[O:0])[c:0]3[cH:0][cH:0][c:0]([Br:0])[o:0]3)[CH2:0][CH2:0]2)[CH2:0]1,11.508333333333333
COC[C@@H]1CN(S(=O)(=O)c2cccc(C#N)c2)CCC1(F)F,14.871666666666666
CN(C)[C@@H]1CN(C(=O)c2ccncn2)C[C@H]1CO,1.4816666666666667
Cc1noc(C)c1CN1CCC(F)(F)[C@H](COCc2cccnc2)C1,9.028333333333334
CC(C)CCC(=O)N1CCC2(CC1)C[C@@](C)(O)CCO2,11.633333333333333
CN(C)[C@@H]1CN(C(=O)c2ccnnc2)C[C@H]1CO,1.4816666666666667
C[C@]1(O)CCOC2(CCN(Cc3cccnc3)CC2)C1,1.5233333333333334
CCn1cc(CN2C[C@@H](CO)[C@H](NC(=O)COC)C2)cn1,1.53
CC[C@]1(O)CCOC2(CCN(Cc3cccc(OC)n3)CC2)C1,10.035
O=C(c1cc[nH]c(=O)c1)N1C[C@@H](COCC2CC2)[C@H](c2ccncc2)C1,9.245000000000001
COC[C@@H]1CN(S(=O)(=O)c2cccc(C)c2)C[C@H]1c1ccccn1,10.856666666666666
[CH3:0][O:0][CH2:0][C@:0]1([OH:0])[CH2:0][CH2:0][O:0][C:0]2([CH2:0][CH2:0][N:0]([CH2:0][c:0]3[cH:0][cH:0][cH:0][c:0]([Cl:0])[cH:0]3)[CH2:0][CH2:0]2)[CH2:0]1,10.201666666666666
COCC(=O)N[C@@H]1CN(C2CCCCCC2)CC[C@@H]1CO,9.356666666666666
O=C1N(C2CCN(S(=O)(=O)c3cccnc3)CC2)[C@@H](c2ccccc2)C12CCCC2,15.193333333333333
CC(C)NC(=O)N1CCC[C@H]1c1nc(-c2ccc(F)cc2)n[nH]1,11.308333333333334
O=C(NCc1ccc(F)cc1)[C@@H]1COCC(=O)N1Cc1ccc(F)cc1,13.19
CN1C(=O)c2cccn2C[C@H]1C(=O)Nc1ccccc1,11.351666666666667
O=C(c1cccs1)N1CCOc2ccc(N3CCCC3)cc2C1,13.746666666666666
O=C(CN1CCCc2nc(C3CC3)ncc2C1=O)NC1CCCCC1,12.045
O=C(Nc1ccc2c(c1)OCCO2)N1CCC(Cc2nncn2-c2ccccc2)CC1,11.768333333333334
[CH3:0][O:0][CH2:0][C@@H:0]1[CH2:0][N:0]([CH2:0][c:0]2[cH:0][cH:0][c:0]([Cl:0])[c:0]([F:0])[cH:0]2)[CH2:0][C@H:0]1[c:0]1[n:0][c:0]([CH3:0])[n:0][o:0]1,10.746666666666666
COCc1noc([C@@H]2CN(Cc3cccc(OC)n3)C[C@H]2CO)n1,9.491666666666667
OC[C@@H]1CN(C2CCSCC2)C[C@H]1c1nc(-c2cccnc2)no1,9.254999999999999
OC[C@@H]1CN(Cc2ccccn2)C[C@H]1c1nc(-c2cccnc2)no1,9.183333333333334
OC[C@@H]1CN(CC2CC2)C[C@H]1c1nc(-c2ccncc2)no1,1.4866666666666668
CNC(=O)c1noc([C@@H]2CC(F)(F)CN2Cc2ccc(C)o2)n1,17.89
CCc1noc([C@@H]2CC(F)(F)CN2C(=O)Cn2ccnc2)n1,9.498333333333333
CCc1noc([C@@H]2CC(F)(F)CN2C(=O)c2coc(C)n2)n1,12.203333333333335
CCc1noc([C@@H]2CC(F)(F)CN2C(=O)Cn2cc(C)cn2)n1,11.975
Cc1cc(CC(=O)N2CC(F)(F)C[C@H]2c2nc(C)no2)on1,12.203333333333335
CCc1nnc([C@@H]2CC(F)(F)CN2C(=O)c2conc2C)o1,12.203333333333335
CC(C)CC(=O)N1CC(F)(F)C[C@H]1c1nnc(-c2cnccn2)o1,11.718333333333334
C[C@H](C(=O)N1Cc2c(C(=O)NC3CC3)nn(C)c2C1)c1ccccc1,11.808333333333334
CC(=O)N1CCC2(CC1)C[C@H](N(C(=O)NC(C)C)C1CC1)CCO2,10.886666666666667
CN(C)c1ccc2c(c1)CN(C(=O)c1cnccn1)CCO2,9.425
COCCn1nnnc1[C@@H]1CC2(CCOCC2)C(=O)N1Cc1ccc(C(F)(F)F)cc1,13.286666666666667
CN1C(=O)c2cccn2C[C@H]1C(=O)Nc1ccc(F)cc1,11.28
COC[C@@H]1CN(Cc2cn(C)c3ccccc23)C[C@H]1c1nc(C)no1,10.935
N#Cc1ccc(CN2C[C@@H](CO)[C@H](c3nc(C4CC4)no3)C2)cc1,9.996666666666666
COCc1noc([C@@H]2CC(F)(F)CN2C(=O)CC2CCCC2)n1,14.223333333333333
COCc1noc([C@@H]2CN(C(=O)C3(c4ccccc4)CC3)C[C@H]2CO)n1,11.273333333333333
CC(C)(C)C(=O)N1C[C@@H](CO)[C@H](c2nc(-c3ccncc3)no2)C1,10.51
CC(C)N1C[C@@H](CO)[C@H](c2nc(-c3cccnc3)no2)C1,1.5766666666666667
COC[C@@H]1CN(Cc2cn[nH]c2-c2ccccc2)CCC1(F)F,10.156666666666666
Cc1noc([C@@H]2CC(F)(F)CN2C(=O)c2occc2C)n1,12.595
CNC(=O)c1noc([C@@H]2CC(F)(F)CN2CC2CC2)n1,12.07
Cn1cc(CN2C[C@@H](COc3cccnc3)[C@H](c3ccccn3)C2)cn1,8.801666666666668
C[C@]1(O)CCOC2(CCN(Cc3ccccc3OC(F)(F)F)CC2)C1,10.525
CC(=O)N[C@@H]1CN(Cc2cnn(C)c2C)C[C@H]1CO,1.52
CCS(=O)(=O)N1CC(F)(F)C[C@H]1c1nc(-c2cccnc2)no1,12.379999999999999
CN1CCC(N2C[C@@H](COc3cccnc3)[C@H](c3ccccn3)C2)CC1,1.4716666666666667
O=C(N[C@@H]1CN(Cc2ccc3c(c2)CCO3)C[C@H]1CO)C1CC1,10.538333333333332
CCOCC(=O)N1CCC2(CC1)C[C@](O)(CC)CCO2,10.24
COC[C@]1(O)CCOC2(CCN(Cc3cccc(F)c3F)CC2)C1,9.823333333333332
COc1ccc(C2(C(=O)N3CC(c4noc(COc5ccc(F)cc5)n4)C3)CC2)cc1,16.225
CN(C)[C@@H]1CN(Cc2ccc(F)c(F)c2)CC[C@@H]1CO,7.2266666666666675
CC(C)C(=O)N1CCC[C@@H]1c1nc(CCOCC2CC2)no1,12.213333333333333
CN(C)C(=O)N1CC[C@@H](c2nc(CCOc3ccc(F)cc3)no2)C1,12.785
O=C(Nc1ccc2c(c1)CN(C(=O)COc1ccccc1)CCO2)C1CC1,12.533333333333333
CCCNC(=O)N1CCCCC[C@@H]1CN1CCC(C)CC1,10.396666666666667
CC(C)NC(=O)N(C1CC1)[C@H]1CCOC2(CCN(C(=O)C3CC3)CC2)C1,11.471666666666666
O=C(c1ccsc1)N1CCC2(CC1)C[C@@H](N1CCOCC1)CCO2,9.283333333333333
[CH3:0][O:0][c:0]1[cH:0][cH:0][c:0]([Cl:0])[cH:0][c:0]1[S:0](=[O:0])(=[O:0])[N:0]([CH3:0])[C@@H:0]1[CH2:0][CH2:0][c:0]2[n:0][n:0]([CH2:0][CH:0]3[CH2:0][CH2:0]3)[c:0](=[O:0])[n:0]2[CH2:0][CH2:0]1,15.965
COC[C@@H]1CN(S(=O)(=O)c2ccccc2)C[C@H]1c1nc(C)no1,13.388333333333332
OC[C@@H]1CN(Cc2cccnc2)C[C@H]1c1nc(C2CC2)no1,1.5183333333333333
OC[C@@H]1CN(Cc2ccco2)C[C@H]1c1nc(-c2ccncc2)no1,9.116666666666667
OC[C@@H]1CNC[C@H]1c1nc(-c2cccnc2)no1,1.4433333333333331
Cn1cccc1CN1C[C@@H](CO)[C@H](c2nc(-c3cccnc3)no2)C1,1.5266666666666666
CNC(=O)c1noc([C@@H]2CC(F)(F)CN2C(=O)C2CCC2)n1,11.148333333333333
COCCc1noc([C@@H]2CN(Cc3ccc4[nH]ccc4c3)C[C@H]2CO)n1,9.866666666666667
CCc1noc([C@@H]2CC(F)(F)CN2C(=O)c2occc2C)n1,14.0
CNC(=O)c1noc([C@@H]2CC(F)(F)CN2C(=O)CCOC)n1,10.123333333333333
COCCc1noc([C@@H]2CC(F)(F)CN2C(=O)c2coc(C)n2)n1,11.756666666666666
O=C(CC1CC1)N1CC(F)(F)C[C@H]1c1nnc(-c2ccccc2)o1,13.395000000000001
CCCN(C)CC1(O)CCC2(CCN(C(=O)C3CCCC3)CC2)CC1,9.725
CCOc1ccccc1NC(=O)N1CC(N(CC)C2CCOCC2)C1,9.345
CCN(CC)C(=O)N1CC[C@H](c2noc(COc3ccc(F)cc3)n2)C1,9.213333333333333
COCCOCc1nc([C@@H]2CCCN2S(=O)(=O)Cc2ccccc2)no1,12.468333333333334
Cc1ncsc1[C@@H]1N(C2CCN(C(=O)c3ccco3)CC2)C(=O)C12CCCC2,11.103333333333333
O=C(c1ccncc1)N1CC(N(Cc2ccncc2)CC2CC2)C1,8.646666666666667
O=C(C1CCCC1)N1CC(N(Cc2ccccn2)C(=O)Nc2ccccc2)C1,9.656666666666666
COC[C@@H]1CN(Cc2ccc(C#N)cc2)C[C@H]1c1ccccn1,9.216666666666667
CCc1nnc([C@@H]2CC(F)(F)CN2C(=O)c2ccc3nc[nH]c3c2)o1,9.008333333333333
OC[C@@H]1CN(Cc2ccc(OC(F)(F)F)cc2)C[C@H]1c1ccncc1,8.688333333333333
O=C(NC1CC1)[C@@H]1C[C@@H](O)CN1C1CN(Cc2cc(F)ccc2F)C1,1.52
CCc1nnc([C@@H]2CC(F)(F)CN2C(=O)c2nccn2C)o1,10.516666666666667
Cc1cc(CN2CCC3(CC2)C[C@@](O)(c2ccccn2)CCO3)n(C)n1,1.43
O=C(c1cncnc1)N1CCC(F)(F)[C@H](COCC2CC2)C1,11.381666666666666
COc1cc(CN2CCC3(CC2)C[C@@](C)(O)CCO3)cc(OC)c1,9.348333333333333
COC[C@@H]1CN(C(=O)c2ccoc2C)CCC1(F)F,12.155
CNC(=O)[C@@H]1C[C@@H](O)CN1C1CCN(C(=O)c2cc(C)oc2C)CC1,10.216666666666667
CN(C)[C@@H]1CN(C(=O)c2ncccn2)C[C@H]1CO,1.4033333333333333
COC[C@@H]1CN(C(=O)CN2CCCC2=O)CCC1(F)F,9.96
Cc1noc([C@@H]2CN(C(=O)c3occc3C)C[C@H]2COCC2CC2)n1,13.233333333333333
Cc1cnn(Cc2c(C(=O)N3C[C@@H](CO)[C@H](N(C)C)C3)noc2C)c1,1.5066666666666668
CCS(=O)(=O)N1C[C@@H](COc2ccncc2)[C@H](c2ccccn2)C1,8.538333333333332
C[C@]1(O)CCOC2(CCN(Cc3ccncc3)CC2)C1,1.3816666666666668
CCn1nccc1C(=O)N1C[C@@H](CO)[C@H](NC(C)=O)C1,8.568333333333333
Cn1cc(CN2C[C@@H](COc3ccncc3)[C@H](c3ccccn3)C2)cn1,1.3883333333333332
CC[C@]1(O)CCOC2(CCN(C(=O)CC3CC3)CC2)C1,10.453333333333335
CC(C)N1C[C@@H](CO)[C@H](NC(=O)c2cnccn2)C1,1.41
CCn1ncc(CN2C[C@@H](COC)[C@H](c3ccccn3)C2)c1C,1.4933333333333332
COC[C@]1(O)CCOC2(CCN(Cc3ccccc3F)CC2)C1,9.063333333333333
CCn1nc(C)c(CN2C[C@@H](COC)[C@H](c3ccccn3)C2)c1C,1.6033333333333333
[CH3:0][O:0][CH2:0][C@@H:0]1[CH2:0][N:0]([CH2:0][c:0]2[cH:0][cH:0][c:0]([F:0])[c:0]([Cl:0])[cH:0]2)[CH2:0][C@H:0]1[c:0]1[n:0][c:0]([CH3:0])[n:0][o:0]1,9.675
[CH3:0][O:0][CH2:0][C@:0]1([OH:0])[CH2:0][CH2:0][O:0][C:0]2([CH2:0][CH2:0][N:0]([CH2:0][c:0]3[cH:0][cH:0][cH:0][c:0]([Cl:0])[c:0]3[F:0])[CH2:0][CH2:0]2)[CH2:0]1,9.341666666666667
[CH3:0][O:0][CH2:0][C@:0]1([OH:0])[CH2:0][CH2:0][O:0][C:0]2([CH2:0][CH2:0][N:0]([CH2:0][c:0]3[cH:0][cH:0][c:0]([F:0])[c:0]([Cl:0])[cH:0]3)[CH2:0][CH2:0]2)[CH2:0]1,9.341666666666667
O=C(CC1CCCCC1)N1CCC(F)(C(=O)N2CCCC2)CC1,13.43
COC[C@@]1(O)CCOC2(CCN(C(=O)C3CCCCC3)CC2)C1,10.935
